id,message_id,message_clean,language,sentiment_label,sentiment_score,sentiment_source,word_count,virality_score
7169,7260,"Постоянно вижу, как ""сильные, и независимые"" девушки жалуются на патриархат, и тому подобное, но мы живем в мире двойных стандартов, которые постоянно женщины пропихивают, как только могут. Вы хотите себе привилегии традиционного уклада оставить, где удобно на слабость женскую надавить, но где надо скажете, что требуем равенства, нас угнетают. На счет срочной военной службы почему нет комментариев по неравенству? Воинской повинности в военное время? ""Базовых минимумов""? И т д. Вы берете то, что вам удобно. И все вы, кто исповедует подобные ценности, ахуевшие, а мужики, которые этому потакают любым способом хотят за юбку удержаться или недалекие. Да и вообще удобно говорить сидя в доме построенном мужчинами, через приложение, смартфон, интернет, да и вообще практически всю цивилизацию построили мужчины. А теперь мир патриархальный) В мире есть страны и племена где правит матриархат, но они живут в средневековье, потому что женщины ничего не строят и ни к чему не стремятся))",ru,neutral,0.729,rubert-tiny2,148,518.0
7170,7261,Женщина друг человека,ru,neutral,0.896,rubert-tiny2,3,218.6
7172,7263,вообще какой он учитель?,ru,neutral,0.8727,rubert-tiny2,4,231.8
7173,7264,"не давно получила права и купила машину, теперь не хочу общаться с парнями без машины🤣 normal или стрем",ru,neutral,0.5003,rubert-tiny2,18,478.0
7174,7265,Иктны акшага жасап беретин адамдар бар ма?,kk,positive,0.6798,rembert-issai,7,176.0
7175,7266,Интересно почему в этом месте много преступлений),ru,neutral,0.8856,rubert-tiny2,7,282.2
7176,7267,Степка кейбыр униктарга тусти дит шынба или наебаловка,ru,negative,0.6207,rubert-tiny2,8,223.6
7177,7268,"Если сказать деканату якобы я хочу именно этого препода и конкретное время, они откроют квоту? Или любую доступную свободную дадут выбрать?",ru,neutral,0.8947,rubert-tiny2,21,179.2
7178,7269,менде кредит 65 бырак 1 семак general english окыдым оны алып тастасак 59 болад generalдын кредиты саналама или жокпа? Келесы семестр перваштармен курамба расписание?,ru,neutral,0.5964,rubert-tiny2,24,183.8
7180,7271,кто то знает где может купить рецепт на лекарства?,ru,neutral,0.9276,rubert-tiny2,9,190.4
7181,7272,"Мне интересно, почему у многих на аве стоят рандомные фото и их дохуище?",ru,neutral,0.823,rubert-tiny2,13,296.0
7182,7273,Фитнес автомат в этой неделе?,ru,neutral,0.8567,rubert-tiny2,5,234.0
7183,7274,Бля меня тошнит от сэндвича в кантине на 3 этаже. Где писать жалобы🤦‍♀️🤦‍♀️🤦‍♀️😭😭🤢🤢🤮🤮,ru,negative,0.7365,rubert-tiny2,13,349.8
7185,7277,Сонгы степаларын кутты болсын кулагандар🥳,other,pending_llm,0.0,llm_queue,5,848.2
7186,7278,Ваше любимое мужское имя?,ru,neutral,0.8292,rubert-tiny2,4,207.8
7187,7279,Учеба давит бывший манит,ru,neutral,0.8356,rubert-tiny2,4,318.8
7188,7280,StrikePlagiarism кто знает как обойти этот антиплагиат?,ru,neutral,0.7091,rubert-tiny2,7,208.4
7189,7281,Как вступить настольный клуб,ru,neutral,0.891,rubert-tiny2,4,212.6
7190,7282,"Моннасай похожа на пакистанскую версию Ayree. Без обид, но у меня только такое пришло в голову.",ru,neutral,0.6908,rubert-tiny2,16,281.6
7191,7283,кто нибудь смотрел ад для одиночек 5 сезон? пока что вышло 4 серии но уже очень интересно,ru,neutral,0.53,rubert-tiny2,17,263.6
7192,7284,today когда спускался с лестницы рядом с Ред кантином Увидел такую красивую девушку Прям нет слов Мы оба смотрели друг на друга пока шли Теперь весь день думаю о ней Очень желею что не заговорил с ней,ru,neutral,0.5982,rubert-tiny2,37,380.4
